frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
1259,0,0.000,0.93,1,1.03,0.67,0.42,0.00,0.00,0.00,0.00,0.34,0.08,0.55,0.66,1.54,0.00,0.07,1.05,1.17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
1260,0,0.000,0.93,1,0.58,0.35,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.63,1.01,0.45,0.07,0.55,1.36,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
1261,0,0.000,0.93,1,0.27,0.57,0.26,0.00,0.00,0.20,0.00,0.47,0.00,0.17,0.77,1.12,0.45,0.10,1.16,1.97,0.18,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1262,0,0.000,0.88,1,0.27,0.31,0.14,0.00,0.00,0.20,0.00,0.63,0.00,0.17,1.73,0.97,0.45,0.45,0.72,1.92,0.38,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1263,0,0.000,0.98,1,0.09,0.22,0.90,0.00,0.00,0.20,0.00,0.77,0.00,1.56,3.01,1.67,0.00,2.09,0.84,2.41,0.19,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
1264,0,0.000,0.88,1,0.00,0.00,1.12,0.00,0.00,0.00,0.14,0.85,0.00,1.56,3.11,1.99,0.00,2.22,0.30,1.41,0.52,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1265,0,0.000,0.88,1,0.00,0.00,1.45,0.00,0.00,0.00,0.48,0.69,0.00,1.74,2.51,2.26,0.22,1.84,0.32,1.15,0.52,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1266,0,0.000,0.98,1,0.00,0.00,0.68,0.00,0.00,0.00,0.48,0.55,0.00,0.18,1.23,1.27,0.22,0.20,0.32,0.01,0.78,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1267,0,0.000,0.88,1,0.00,0.00,0.33,0.00,0.00,0.00,0.34,0.00,0.00,0.18,0.35,0.27,0.22,0.00,0.25,0.00,0.45,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1268,0,0.000,0.62,0,0.17,0.00,0.12,0.00,0.14,0.14,0.00,0.41,0.12,0.08,0.00,0.36,0.21,0.00,0.84,0.11,0.26,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1269,0,0.000,0.98,1,0.17,0.00,0.12,0.24,0.14,0.14,0.00,0.50,0.12,0.08,0.00,1.14,0.46,0.10,0.61,0.61,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1270,0,0.000,0.88,1,0.17,0.00,0.47,0.24,0.22,0.19,0.10,0.57,0.12,0.58,0.16,1.58,0.46,0.16,0.61,0.75,0.48,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1271,0,0.000,0.82,1,0.09,0.00,0.35,0.24,0.09,0.04,0.10,0.16,0.00,0.50,0.16,1.58,0.25,0.16,0.27,0.93,0.62,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1272,0,0.000,0.88,1,0.09,0.00,0.35,0.00,0.09,0.04,0.10,0.17,0.36,0.52,0.16,1.36,0.00,0.42,0.44,0.53,0.98,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1273,0,0.000,0.88,1,0.09,0.00,0.00,0.00,0.00,0.00,0.02,0.17,0.36,0.02,0.00,1.05,0.00,0.36,0.44,0.45,0.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1274,0,0.000,0.93,1,0.54,0.37,0.00,0.12,0.00,0.00,0.02,0.17,0.36,0.02,0.00,0.69,0.00,0.36,0.17,0.15,0.37,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1275,0,0.000,0.93,1,0.90,0.88,0.00,0.12,0.09,0.25,0.22,0.33,0.06,0.00,0.27,1.11,0.11,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1276,0,0.000,0.88,1,1.68,0.96,0.15,0.12,0.09,0.25,0.19,0.41,0.06,0.00,0.32,0.97,0.11,0.00,0.61,0.53,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1277,0,0.000,0.93,1,1.14,0.60,0.36,0.00,0.10,0.25,0.19,0.41,0.06,0.72,0.41,0.97,0.70,0.27,0.61,0.94,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1278,0,0.000,0.88,1,0.85,0.09,0.36,0.00,0.00,0.00,0.00,0.15,0.13,0.79,0.14,0.00,0.59,0.27,0.65,1.32,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1279,0,0.000,0.88,1,0.08,0.00,0.39,0.00,0.00,0.03,0.00,0.00,0.13,0.79,0.96,1.67,1.85,0.66,0.74,2.45,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1280,0,0.000,0.88,1,0.22,0.56,0.18,0.76,0.27,0.25,0.19,0.07,0.13,0.08,0.88,2.04,1.26,0.39,0.79,2.59,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1281,0,0.000,0.88,1,0.30,0.56,0.18,0.76,0.27,0.25,0.21,0.07,0.00,0.00,0.88,2.93,1.58,0.39,0.74,2.21,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1282,0,0.000,0.82,1,0.30,0.61,0.00,0.79,0.44,0.57,0.70,0.32,0.08,0.01,0.10,1.56,0.47,0.00,0.25,0.91,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1283,0,0.000,0.82,1,0.33,0.05,0.49,0.03,0.17,0.35,0.51,0.24,0.08,0.24,0.10,1.27,0.47,0.00,0.26,0.64,0.26,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1284,0,0.000,0.98,1,0.17,0.05,0.58,0.03,0.17,0.35,0.49,0.24,0.08,0.24,0.49,1.13,0.73,0.33,0.26,1.34,0.26,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1285,0,0.000,0.88,1,0.17,0.00,0.77,0.00,0.22,0.24,0.09,0.81,0.68,0.26,0.51,1.22,0.58,0.33,0.50,1.15,0.26,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1286,0,0.000,0.98,1,0.09,0.00,0.51,0.00,0.23,0.24,0.09,0.83,0.74,0.02,1.15,1.52,0.78,0.35,0.45,1.10,0.23,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1287,0,0.000,0.82,1,0.09,0.10,0.42,0.02,0.32,0.26,0.21,0.97,1.18,0.04,0.76,0.77,0.20,0.03,1.04,0.93,0.24,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1288,0,0.000,0.88,1,0.50,0.10,0.22,0.02,0.28,0.33,0.12,0.33,0.97,0.02,1.12,1.43,0.20,0.11,0.62,0.80,0.24,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1289,0,0.000,0.77,1,0.40,0.10,0.00,0.02,0.27,0.35,0.12,0.31,0.91,0.02,1.83,1.52,0.16,0.09,0.61,0.99,0.15,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1290,0,0.000,0.88,1,1.06,0.43,0.97,0.00,0.17,0.32,0.00,0.16,0.47,0.00,1.83,1.52,0.16,0.09,0.14,0.71,0.16,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1291,0,0.000,0.98,1,0.65,0.43,0.97,0.00,0.32,0.88,0.62,0.00,0.00,0.00,1.61,0.92,0.23,0.00,0.12,0.65,0.16,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1292,0,0.000,0.98,1,0.65,0.48,0.97,0.00,0.32,0.86,0.62,0.00,0.00,0.00,0.26,0.45,0.07,0.00,0.30,0.24,0.10,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1293,0,0.000,0.98,1,0.01,0.05,0.00,0.35,0.32,1.10,0.62,0.00,0.00,0.02,0.26,0.46,0.07,0.00,0.27,0.33,0.07,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1294,0,0.000,0.98,1,0.01,0.05,0.00,0.39,0.00,0.25,0.00,0.00,0.00,0.27,0.00,0.08,0.00,0.31,0.27,0.60,0.34,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1295,0,0.000,0.93,1,0.01,0.00,0.00,0.39,0.00,0.28,0.00,0.10,0.18,0.27,0.00,0.94,0.00,0.73,0.08,0.85,0.27,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1296,0,0.000,0.88,1,0.02,0.31,0.19,0.04,0.00,0.10,0.00,0.10,0.32,0.81,0.72,1.50,0.00,0.83,0.00,0.87,0.43,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1297,0,0.000,0.88,1,0.10,0.31,0.49,0.00,0.00,0.10,0.00,0.24,0.32,0.57,0.72,1.88,0.01,0.52,0.07,1.68,0.50,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1298,0,0.000,0.82,1,0.10,0.31,0.58,0.00,0.55,0.68,0.00,0.13,0.40,0.63,0.72,1.46,0.28,0.10,0.29,1.83,0.49,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1299,0,0.000,0.88,1,0.50,0.10,0.39,0.00,0.55,0.61,0.00,0.13,0.27,0.06,0.00,0.90,0.28,0.03,0.29,1.48,0.34,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1300,0,0.000,0.88,1,0.47,0.20,0.09,0.00,0.55,0.91,0.00,0.00,0.28,0.06,0.00,0.44,0.28,0.03,0.22,0.40,0.01,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1301,0,0.000,0.88,1,0.87,0.20,0.26,0.07,0.00,0.42,0.00,0.11,0.34,0.00,0.00,0.38,0.00,0.03,0.17,0.75,0.01,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1302,0,0.000,0.88,1,0.46,0.11,0.63,0.07,0.00,0.42,0.48,0.11,0.31,0.18,0.00,0.37,0.00,0.00,0.17,0.75,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1303,0,0.000,0.88,1,0.40,0.00,0.91,0.07,0.50,0.20,0.58,0.68,0.34,0.22,0.07,0.37,0.00,0.00,0.61,1.35,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1304,0,0.000,0.88,1,0.00,0.00,0.71,0.00,0.93,0.60,0.58,0.73,0.66,0.22,0.07,0.00,0.00,0.00,1.13,0.61,0.17,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1305,0,0.000,0.93,1,0.00,0.00,0.34,0.00,0.93,1.35,0.29,0.73,0.66,0.04,0.07,0.24,0.00,0.00,1.13,0.62,0.17,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1306,0,0.000,0.88,1,0.00,0.00,0.07,0.00,0.43,1.51,0.19,0.38,0.63,0.03,0.00,0.92,0.00,0.21,0.69,0.15,0.69,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1307,0,0.000,0.88,1,0.00,0.00,0.00,0.00,0.00,0.99,0.19,0.41,0.12,0.32,0.00,1.26,0.00,0.21,0.12,0.15,0.79,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1308,0,0.000,0.98,1,0.00,0.00,0.02,0.01,0.09,0.24,0.63,0.41,0.12,0.32,0.01,1.23,0.11,0.21,0.17,0.13,0.79,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1309,0,0.000,0.88,1,0.16,0.00,0.08,0.19,0.09,0.04,0.63,0.18,0.12,0.29,0.01,1.25,0.11,0.08,0.30,0.00,0.10,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1310,0,0.000,0.77,1,0.16,0.00,0.08,0.19,0.09,0.04,0.63,0.00,0.00,0.00,0.01,0.90,0.11,0.08,0.55,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1311,0,0.000,0.82,1,0.16,0.00,0.06,0.18,0.01,0.04,0.00,0.00,0.00,0.00,0.01,1.36,0.00,0.20,0.55,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1312,0,0.000,0.77,1,0.23,0.13,0.15,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.03,1.66,0.00,0.12,0.42,0.44,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1313,0,0.000,0.88,1,0.23,0.13,0.15,0.00,0.13,0.68,0.00,0.05,0.01,0.00,0.03,2.34,0.37,0.12,0.13,0.69,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1314,0,0.000,0.88,1,0.76,0.41,0.24,0.00,0.17,0.68,0.00,0.28,0.03,0.00,0.02,2.04,0.37,0.00,0.25,1.25,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1315,0,0.000,0.93,1,1.06,0.60,0.09,0.00,0.20,1.21,0.00,0.28,0.13,0.00,0.00,1.05,0.37,0.00,0.25,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1316,0,0.000,0.82,1,1.09,1.18,0.44,0.58,0.08,0.53,0.00,0.24,0.13,0.00,0.00,0.99,0.04,0.00,0.18,1.83,0.07,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
1317,0,0.000,0.82,1,0.57,0.91,0.35,0.70,0.03,0.53,0.00,0.00,0.12,0.02,0.00,1.03,0.04,0.00,0.13,2.00,0.21,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1318,0,0.000,0.93,1,0.03,0.58,0.35,0.70,0.00,0.00,0.04,0.03,0.02,0.02,0.00,1.03,0.04,0.00,0.33,1.81,0.21,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1319,0,0.000,0.93,1,0.11,0.00,0.00,0.13,0.00,0.00,0.04,0.03,0.02,0.10,0.18,0.41,0.00,0.00,0.58,1.21,0.14,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1320,0,0.000,0.98,1,0.65,0.12,0.40,0.00,0.00,0.00,0.04,0.26,0.02,0.54,0.84,0.00,0.28,0.07,0.78,1.50,0.33,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1321,0,0.000,0.98,1,0.65,0.12,0.40,0.00,0.00,0.00,0.00,0.23,0.00,0.63,0.84,0.00,0.29,0.07,1.23,1.50,0.95,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1322,0,0.000,0.88,1,0.54,0.12,0.40,0.00,0.00,0.00,0.00,0.23,0.00,0.55,0.66,0.00,0.29,0.07,0.98,1.03,0.95,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1323,0,0.000,0.03,0,0.37,0.00,0.27,0.00,0.00,0.10,0.32,0.25,0.00,0.09,0.37,1.22,0.33,0.09,1.29,0.59,0.69,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1324,0,0.000,0.93,1,0.37,0.00,0.79,0.00,0.00,0.54,0.32,0.41,0.05,0.00,2.03,2.32,0.33,1.06,1.02,1.03,0.27,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
1325,0,0.000,0.88,1,0.80,0.04,1.25,0.00,0.00,0.57,0.43,0.41,0.05,0.00,2.16,3.23,0.33,1.06,1.61,1.03,0.27,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1326,0,0.000,0.88,1,1.31,0.87,0.98,0.00,0.00,0.47,0.11,0.16,0.05,0.17,1.79,2.19,0.02,0.96,1.23,0.56,0.20,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1327,0,0.000,0.88,1,1.91,1.28,0.46,0.01,0.00,0.03,0.11,0.00,0.01,0.17,0.19,1.95,0.02,0.04,1.27,0.72,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1328,0,0.000,0.88,1,1.50,1.39,0.23,0.47,0.00,0.00,0.00,0.00,0.01,0.28,0.47,2.20,0.02,0.14,1.36,1.66,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1329,0,0.000,0.88,1,0.89,0.55,0.57,0.47,0.20,0.68,0.47,0.42,0.00,0.79,0.47,2.25,0.50,0.14,1.31,1.59,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1330,0,0.000,0.98,1,0.28,0.14,0.57,0.52,0.20,0.68,0.47,0.42,0.00,0.79,0.55,1.66,0.50,0.10,0.92,0.99,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1331,0,0.000,0.88,1,0.29,0.00,0.46,0.06,0.20,0.68,0.47,0.47,0.00,0.69,0.37,0.65,0.50,0.00,0.24,0.16,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1332,0,0.000,0.93,1,0.03,0.00,0.30,0.06,0.06,0.35,0.10,0.12,0.00,0.00,0.37,0.98,0.06,0.00,0.04,0.91,0.27,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1333,0,0.000,0.88,1,0.03,0.00,0.30,0.00,0.41,0.70,0.50,0.41,0.27,0.57,0.21,0.70,0.06,0.07,0.75,1.01,0.56,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1334,0,0.000,0.77,1,0.00,0.00,0.34,0.00,0.46,0.70,0.50,0.81,0.27,0.57,0.00,1.23,0.46,0.48,1.04,0.90,0.56,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1335,0,0.000,0.77,1,0.35,0.00,0.18,0.17,0.41,0.92,0.41,0.95,0.64,0.57,0.00,0.92,0.40,0.48,1.02,0.12,0.28,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1336,0,0.000,0.82,1,0.91,0.00,0.18,0.17,0.06,0.58,0.00,0.66,0.47,0.00,0.22,0.92,0.40,0.41,0.63,0.13,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1337,0,0.000,0.93,1,1.09,0.00,0.13,0.17,0.01,0.58,0.00,0.20,0.47,0.00,0.22,0.56,0.00,0.00,0.62,0.70,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1338,0,0.000,0.98,1,0.74,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.22,0.31,0.00,0.00,0.62,0.68,0.23,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1339,0,0.000,0.93,1,0.18,0.00,0.11,0.04,0.10,0.04,0.00,0.18,0.00,0.00,0.00,0.37,0.05,0.00,0.58,0.80,0.42,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1340,0,0.000,0.88,1,0.09,0.00,0.00,0.64,0.10,0.04,0.00,0.18,0.00,0.00,0.14,1.51,0.05,0.24,0.61,0.91,0.79,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1341,0,0.000,0.88,1,0.09,0.00,0.17,0.64,0.16,0.04,0.43,0.27,0.09,0.00,0.45,2.05,0.05,0.33,0.61,0.91,0.56,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1342,0,0.000,0.98,1,0.46,0.00,0.92,0.61,0.06,0.04,0.72,0.34,0.09,0.00,0.90,2.86,0.18,0.33,0.82,1.38,0.37,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1343,0,0.000,0.82,1,0.38,0.00,1.08,0.00,0.06,0.05,1.02,0.73,0.09,0.00,1.17,1.41,0.18,0.09,0.73,0.93,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1344,0,0.000,0.88,1,0.79,0.00,0.92,0.00,0.00,0.05,0.59,0.72,0.00,0.27,1.35,0.95,0.18,0.00,0.73,0.93,0.34,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1345,0,0.000,0.77,1,0.41,0.00,0.16,0.00,0.00,0.20,0.30,0.47,0.00,0.27,2.58,0.08,0.00,0.06,0.42,0.85,0.34,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1346,0,0.000,0.88,1,0.41,0.00,0.00,0.00,0.27,0.66,0.00,0.59,0.67,0.42,2.56,0.80,0.00,0.10,0.20,0.62,0.34,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
