frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
1553,0,0.000,0.93,1,0.20,0.00,0.18,0.00,2.12,1.91,0.15,1.22,2.15,0.68,0.44,0.71,0.00,0.11,1.00,0.00,0.26,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1554,0,0.000,0.93,1,0.26,0.26,0.28,0.00,1.60,2.17,0.15,0.83,1.80,1.02,0.29,1.37,0.23,0.41,0.37,0.00,0.26,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1555,0,0.000,0.98,1,0.37,0.26,0.71,0.00,0.99,1.50,0.00,0.86,1.38,0.95,0.30,2.14,0.27,0.60,0.26,0.26,0.26,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1556,0,0.000,0.88,1,0.37,0.26,0.71,0.00,0.49,0.37,0.00,0.69,1.26,1.17,0.30,2.05,0.27,0.49,0.19,0.26,0.11,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1557,0,0.000,0.98,1,0.11,0.00,0.77,0.00,1.25,0.52,0.00,1.48,2.01,1.12,0.01,1.24,0.03,0.19,0.81,0.80,0.31,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1558,0,0.000,0.98,1,0.00,0.07,0.34,0.00,1.64,0.91,0.05,1.49,2.33,1.12,0.00,0.76,0.00,0.00,1.09,0.71,0.66,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1559,0,0.000,0.98,1,0.28,0.42,0.50,0.00,1.42,1.47,0.40,1.21,1.65,0.73,0.00,0.53,0.18,0.00,1.60,1.10,0.64,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1560,0,0.000,0.93,1,0.51,0.42,0.17,0.00,0.82,1.23,0.40,0.69,1.15,0.61,0.00,0.29,0.18,0.00,1.28,0.56,0.44,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1561,0,0.000,0.98,1,0.60,0.35,0.17,0.00,0.74,1.46,0.34,0.32,0.80,0.85,0.00,0.48,0.54,0.18,0.92,0.88,0.09,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1562,0,0.000,0.88,1,0.32,0.03,0.06,0.00,1.23,1.03,0.27,0.98,1.19,1.48,0.00,0.48,0.36,0.18,0.78,0.51,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1563,0,0.000,0.98,1,0.10,0.03,0.21,0.00,1.58,0.94,0.27,1.12,1.47,1.53,0.00,0.48,0.36,0.18,0.85,0.87,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1564,0,0.000,0.98,1,0.00,0.03,0.21,0.00,1.71,0.93,0.27,1.59,1.88,1.26,0.00,0.00,0.00,0.00,1.51,0.47,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1565,0,0.000,0.98,1,0.50,0.32,0.52,0.00,1.20,0.69,0.00,1.56,1.73,0.75,0.24,0.12,0.00,0.00,1.63,1.10,0.62,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1566,0,0.000,0.98,1,0.50,0.32,0.64,0.00,1.41,1.11,0.05,1.62,1.96,1.05,0.24,0.32,0.15,0.00,1.86,0.75,0.63,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1567,0,0.000,0.98,1,0.64,0.32,0.64,0.30,1.02,0.81,0.05,1.50,1.36,0.87,0.24,0.32,0.15,0.00,1.70,1.03,0.63,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1568,0,0.000,0.98,1,0.14,0.00,0.28,0.30,1.09,1.32,0.05,0.96,1.53,1.62,0.53,0.20,0.15,0.08,1.10,0.63,0.42,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1569,0,0.000,0.98,1,0.14,0.00,0.00,0.31,0.40,0.84,0.00,0.49,1.07,1.39,0.53,0.19,0.00,0.20,0.50,0.88,0.50,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1570,0,0.000,0.98,1,0.00,0.00,0.00,0.01,0.45,1.41,0.00,0.08,1.04,1.51,0.53,0.32,0.11,0.20,0.00,0.50,0.50,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1571,0,0.000,0.98,1,0.02,0.19,0.00,0.14,0.59,0.97,0.00,0.25,1.27,1.01,0.05,0.43,0.11,0.12,0.33,0.26,0.12,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1572,0,0.000,0.98,1,0.02,0.19,0.11,0.13,1.29,1.36,0.00,1.03,1.56,0.87,0.11,1.00,0.47,0.18,0.90,0.20,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1573,0,0.000,0.98,1,0.02,0.19,0.57,0.13,1.90,1.64,0.12,1.53,2.34,0.88,0.11,1.18,0.36,0.18,1.49,0.64,0.02,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1574,0,0.000,0.98,1,0.00,0.00,0.60,0.29,2.39,2.68,0.12,1.72,1.99,0.47,0.17,2.12,0.38,0.47,1.20,0.64,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1575,0,0.000,0.98,1,0.26,0.08,0.78,0.29,2.21,2.89,0.12,1.54,1.62,1.26,0.12,1.75,0.45,0.49,0.78,1.06,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
1576,0,0.000,0.88,1,0.29,0.08,0.33,0.63,2.00,1.91,0.10,2.02,1.59,1.60,0.12,1.74,0.45,0.68,0.19,0.61,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1577,0,0.000,0.88,1,0.29,0.08,0.29,0.34,1.80,1.76,0.10,1.68,1.77,2.14,0.02,0.86,0.67,0.39,0.47,1.02,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1578,0,0.000,0.98,1,0.06,0.00,0.00,0.34,1.43,1.33,0.10,1.55,1.88,1.21,0.11,0.88,0.25,0.19,0.74,0.59,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1579,0,0.000,0.88,1,0.03,0.00,0.00,0.00,1.05,1.51,0.01,0.72,1.28,0.57,0.37,1.40,0.25,0.15,0.99,1.12,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1580,0,0.000,0.82,1,0.03,0.00,0.11,0.00,1.38,0.95,0.34,1.27,1.53,0.30,0.41,1.52,0.00,0.15,0.93,0.72,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1581,0,0.000,0.98,1,0.05,0.00,0.11,0.00,1.31,0.77,0.34,0.90,1.38,0.30,0.30,1.25,0.00,0.15,1.21,0.74,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1582,0,0.000,0.98,1,0.69,0.37,0.48,0.00,1.37,0.65,0.33,1.01,1.49,0.84,0.04,0.69,0.00,0.00,0.96,0.29,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1583,0,0.000,0.82,1,0.82,0.37,0.42,0.00,1.09,0.79,0.03,0.90,1.04,0.62,0.19,1.39,0.24,0.12,1.01,0.29,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1584,0,0.000,0.88,1,1.45,0.69,0.42,0.30,1.18,1.86,0.03,0.85,0.82,0.62,0.45,1.80,0.46,0.12,0.39,0.36,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1585,0,0.000,0.88,1,0.81,0.32,0.38,0.30,1.53,1.69,0.03,1.30,1.43,0.30,0.45,1.55,0.46,0.28,0.93,0.71,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1586,0,0.000,0.98,1,0.71,0.32,1.00,0.30,1.44,1.64,0.00,1.17,1.91,0.53,0.25,0.56,0.22,0.16,1.16,0.77,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1587,0,0.000,0.98,1,0.02,0.00,1.00,0.00,1.85,0.77,0.00,1.78,2.63,0.86,0.00,0.43,0.00,0.16,1.10,1.08,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
1588,0,0.000,0.93,1,0.02,0.00,0.75,0.00,1.77,1.65,0.09,1.44,1.92,0.67,0.00,0.90,0.12,0.00,1.06,0.79,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
1589,0,0.000,0.98,1,0.62,0.00,1.31,0.00,2.06,2.06,0.09,2.04,1.95,1.46,0.13,1.24,0.12,0.00,1.02,1.18,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
1590,0,0.000,0.93,1,0.97,0.19,1.31,0.00,1.88,2.45,0.35,1.39,1.18,1.13,1.79,1.11,0.26,0.17,1.01,0.60,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1591,0,0.000,0.98,1,0.97,0.19,1.62,0.00,1.79,1.79,0.57,1.46,1.21,1.50,1.95,1.23,0.15,0.23,0.50,0.64,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1592,0,0.000,0.93,1,0.88,0.19,0.97,0.00,1.60,0.94,0.57,0.61,0.57,0.85,1.82,0.97,0.46,0.38,0.61,0.18,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
1593,0,0.000,0.98,1,0.53,0.00,0.97,0.00,2.03,0.79,0.31,1.69,1.63,1.51,0.47,1.31,0.31,0.22,1.42,0.60,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1594,0,0.000,0.98,1,0.53,0.00,0.62,0.03,1.84,0.48,0.04,1.81,1.87,1.22,0.31,0.87,0.31,0.16,2.16,0.70,0.08,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1595,0,0.000,0.98,1,0.43,0.00,0.31,0.03,1.57,0.44,0.04,2.19,1.94,1.03,0.31,1.40,0.00,0.09,2.12,2.19,0.08,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
1596,0,0.000,0.88,1,0.84,0.29,0.31,0.03,1.12,0.00,0.04,1.75,1.43,0.81,0.00,0.76,0.00,0.09,1.57,1.77,0.33,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1597,0,0.000,0.93,1,1.12,0.32,0.91,0.00,1.14,0.43,0.00,1.51,1.59,1.19,0.13,0.96,0.54,0.16,1.60,1.91,0.31,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1598,0,0.000,0.88,1,0.68,0.32,0.76,0.00,1.18,0.56,0.22,0.99,1.37,1.28,0.13,0.50,0.71,0.07,1.10,0.62,0.31,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1599,0,0.000,0.98,1,0.27,0.03,0.76,0.00,1.24,0.95,0.22,0.92,1.67,1.62,0.13,0.50,0.71,0.07,1.02,0.62,0.07,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1600,0,0.000,0.98,1,0.00,0.19,0.11,0.34,0.87,0.52,0.22,0.59,1.09,1.57,0.00,0.14,0.16,0.00,0.46,0.47,0.09,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1601,0,0.000,0.93,1,0.00,0.19,0.24,0.34,1.02,0.57,0.00,1.07,1.31,1.40,0.25,0.70,0.00,0.02,0.48,0.89,0.09,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1602,0,0.000,0.88,1,0.06,0.19,1.20,0.34,1.11,0.57,0.00,0.85,1.00,0.80,0.25,0.90,0.00,0.15,0.73,1.10,0.14,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1603,0,0.000,0.88,1,0.06,0.00,1.38,0.00,2.04,1.21,0.08,1.45,1.84,1.00,0.25,0.91,0.00,0.15,1.16,1.05,0.06,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1604,0,0.000,0.88,1,0.71,0.10,1.14,0.00,1.88,1.62,0.13,0.95,1.87,0.85,0.00,0.21,0.36,0.13,1.44,0.81,0.06,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1605,0,0.000,0.93,1,1.33,0.10,1.03,0.13,1.31,1.96,0.13,0.60,1.90,1.28,0.00,0.01,0.36,0.00,1.16,0.86,0.20,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1606,0,0.000,0.77,1,1.33,0.10,1.02,0.13,0.38,1.32,0.05,0.02,1.18,1.16,0.00,0.00,0.36,0.00,0.51,0.62,0.25,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1607,0,0.000,0.98,1,0.94,0.32,1.04,0.13,0.23,0.99,0.37,0.02,1.27,1.49,0.05,0.22,0.00,0.00,0.15,0.42,0.25,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1608,0,0.000,0.98,1,0.28,0.32,0.18,0.05,0.76,0.61,0.43,0.02,1.10,0.90,0.05,1.00,0.00,0.34,0.00,0.16,0.44,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1609,0,0.000,0.93,1,0.76,0.38,0.01,0.05,0.87,0.61,0.43,0.21,1.42,0.65,0.05,1.00,0.00,0.34,0.77,0.16,0.44,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1610,0,0.000,0.93,1,0.50,0.17,0.00,0.05,1.25,0.96,0.07,0.69,1.93,0.71,0.00,0.94,0.00,0.34,1.46,0.52,1.07,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1611,0,0.000,0.93,1,0.47,0.17,0.00,0.00,1.41,1.02,0.00,1.31,2.49,1.13,0.00,0.56,0.15,0.00,2.17,0.52,0.68,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1612,0,0.000,0.98,1,0.00,0.11,0.00,0.00,1.61,1.39,0.00,1.29,2.62,1.00,0.00,0.56,0.15,0.00,1.98,0.53,0.63,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1613,0,0.000,0.98,1,0.00,0.00,0.00,0.00,1.55,1.18,0.00,1.18,2.52,1.17,0.00,0.40,0.15,0.00,1.40,0.01,0.40,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1614,0,0.000,0.93,1,0.16,0.00,0.00,0.00,1.37,1.51,0.00,0.82,2.18,0.99,0.24,0.36,0.33,0.04,0.69,0.43,0.40,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1615,0,0.000,0.93,1,0.57,0.22,0.00,0.00,1.33,1.26,0.00,0.82,1.82,1.36,0.37,0.72,0.44,0.16,0.23,0.97,0.40,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1616,0,0.000,0.93,1,0.57,0.22,0.00,0.00,1.42,1.51,0.00,1.07,1.82,0.80,0.37,1.16,0.44,0.16,0.20,1.43,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1617,0,0.000,0.98,1,0.41,0.22,0.21,0.00,1.20,1.25,0.08,1.30,1.55,1.19,0.13,1.33,0.42,0.12,0.20,1.01,0.21,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1618,0,0.000,0.98,1,0.00,0.00,0.21,0.00,1.32,1.51,0.08,1.68,1.68,0.83,0.00,1.12,0.32,0.00,0.30,0.71,0.32,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1619,0,0.000,0.93,1,0.00,0.00,0.21,0.00,1.26,1.57,0.08,1.46,1.47,1.22,0.00,0.78,0.39,0.00,0.95,0.36,0.32,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
1620,0,0.000,0.98,1,0.11,0.00,0.00,0.00,1.08,1.57,0.00,1.00,1.56,1.21,0.00,0.54,0.25,0.00,0.95,0.36,0.11,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
1621,0,0.000,0.88,1,0.11,0.00,0.00,0.00,0.69,1.19,0.00,0.63,1.70,1.46,0.00,0.46,0.25,0.00,0.73,0.11,0.01,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
1622,0,0.000,0.93,1,1.10,0.68,0.14,0.32,0.12,0.48,0.00,0.91,1.16,1.28,0.00,0.85,0.47,0.00,0.32,0.34,0.01,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
1623,0,0.000,0.77,1,0.99,0.68,0.17,0.32,0.33,0.00,0.00,1.06,0.76,0.67,0.33,1.00,0.29,0.00,0.32,0.50,0.01,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1624,0,0.000,0.98,1,1.21,0.68,0.73,0.32,0.55,0.07,0.00,1.30,0.39,0.67,0.55,1.59,0.49,0.00,0.32,0.73,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1625,0,0.000,0.98,1,0.23,0.00,0.59,0.00,0.55,0.07,0.00,0.79,0.75,1.19,0.55,1.53,0.19,0.01,0.05,0.54,0.33,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1626,0,0.000,0.88,1,1.32,0.59,0.71,0.00,0.86,0.56,0.00,1.37,1.48,1.68,0.22,1.33,0.19,0.01,0.34,0.71,0.33,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
1627,0,0.000,0.93,1,1.10,0.59,0.15,0.00,1.20,0.49,0.00,1.50,2.19,1.92,0.00,0.66,0.00,0.01,0.71,0.47,0.33,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1628,0,0.000,0.93,1,1.09,0.59,0.15,0.00,1.87,1.45,0.00,1.47,2.40,1.34,0.00,0.32,0.00,0.00,0.66,0.33,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1629,0,0.000,0.98,1,0.00,0.00,0.29,0.00,1.64,1.29,0.00,0.77,2.08,1.13,0.04,0.48,0.00,0.02,0.37,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1630,0,0.000,0.93,1,0.00,0.00,0.29,0.00,1.28,1.30,0.34,0.36,1.22,0.55,0.08,0.48,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
1631,0,0.000,0.88,1,0.00,0.00,0.29,0.00,0.82,0.76,0.34,1.04,0.77,1.00,1.01,1.42,0.72,0.22,0.56,0.53,0.02,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
1632,0,0.000,0.98,1,0.00,0.00,0.00,0.00,0.63,0.44,0.34,0.97,0.39,1.03,2.02,2.13,0.97,0.36,0.56,0.53,0.25,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
1633,0,0.000,0.77,1,0.35,0.00,0.00,0.00,0.88,0.62,0.00,1.18,1.01,0.96,3.64,2.91,0.97,0.36,0.56,0.53,0.23,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
1634,0,0.000,0.88,1,1.16,0.00,0.43,0.00,0.92,0.68,0.00,1.20,1.08,0.64,2.83,2.40,0.25,0.15,0.00,0.00,0.68,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00
1635,0,0.000,0.88,1,1.47,0.00,0.56,0.00,1.30,1.44,0.00,2.11,1.71,0.50,2.11,2.01,0.00,0.00,0.77,0.14,0.45,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
